,text,notes,date
/newsline/494337-australia-citizens-returning-home/,Australia to halve number of citizens returning home each week,,20200713-0630
/news/494551-poland-presidential-elections-polls/,Poland’s President Andrzej Duda slightly ahead of his rival in tight runoff – exit polls,,20200713-0630
/news/494542-bannon-wuhan-lab-coronavirus/,Covid-19 origin: Ex-Trump adviser Bannon claims West has ‘defectors’ from Wuhan & people will be ‘shocked’ at their revelations,,20200713-0630
/op-ed/494263-democrats-blew-election-us/,"Is it in the bag, Joe? 5 times the Democrats blew a winnable election",,20200713-0630
/op-ed/494522-liberals-no-facts-russia-collusion/,"Caitlin Johnstone: Liberals are CRAZY IDIOTS - they pretend to be for truth & morals, then worship John McCain & push Russia hoax",,20200713-0630
/uk/494538-daily-mail-maxwell-confidante/,Daily Mail blasts BBC for interviewing a Ghislaine Maxwell ‘fantasist’… despite paper itself recently citing her as a ‘confidante’,,20200713-0630
/news/494528-iran-ukrainian-plane-report/,"Iran investigators blame misaligned military radar & inept, trigger-happy operator for downing Ukrainian passenger plane",,20200713-0630
/russia/494531-us-russia-relationship-bottom/,"US-Russian relations 'remain at almost-bottom point,' unbefitting of leading nuclear powers – Kremlin",,20200713-0630
/usa/494550-usa-today-trump-t-shirt-imperial-eagle/,"USA Today RIPPED for claiming Trump T-shirt features Nazi symbol, clarifies eagle is ‘longtime US symbol too’",,20200713-0630
/usa/494535-mcckloskeys-black-lives-matter-ar-15/,"Gun store offers free rifle to Missouri couple seen guarding their home from BLM protesters, after police confiscate theirs",,20200713-0630
/russia/494534-dyatlov-pass-group-rejects-probe/,"Group seeking truth behind great Soviet mystery, the Dyatlov Pass deaths, rejects official probe that blamed avalanche",,20200713-0630
/usa/494519-portland-protest-street-barricade-courthouse/,"Burning barricades, ‘sound weapon’: Protest at Oregon courthouse continues as arrests, injuries mount",,20200713-0630
/news/494523-indigo-flight-turbulence-panic/,Stomach-churning turbulence leaves passengers screaming & praying on flight from Riyadh (VIDEO),,20200713-0630
/usa/494546-florida-record-coronavirus-who/,"In biggest daily increase among ALL states since start of Covid-19 epidemic, Florida confirms over 15,000 new infections",,20200713-0630
/sport/494512-petr-yan-ufc-champion/,Russia's Petr Yan FINISHES legend Jose Aldo to win bantamweight CHAMPIONSHIP title at UFC 251,,20200713-0630
/sport/494474-mma-illegal-knee-shawn-west-reaction/,'It doesn't get more illegal than this': MMA fighter gets KO'd by BRUTAL knee strike in LFA bout (VIDEO),,20200713-0630
/sport/494481-russia-hottest-football-wife-abuse/,Russia's 'hottest football wife' shares sick abuse she received after giving middle finger to opposition team (PHOTOS),,20200713-0630
/news/494517-sex-workers-protest-hamburg/,‘We are hygiene pros!’ Sex workers demand brothels reopen in Hamburg’s red light district (VIDEO),,20200713-0630
/op-ed/494426-donald-trump-national-garden/,The Donald’s safe space: Trump’s new ‘national garden’ with statues of ‘heroes’ is his image of America – walled-off and sterile,,20200713-0630
/business/494155-russia-nuclear-icebreaker-arctic/,Russia starts building world’s largest & most powerful nuclear icebreaker for Arctic sea voyages,,20200713-0630
/news/494506-okinawa-us-marines-coronavirus-outbreak/,Okinawans ‘shocked’ & demand transparency after Covid-19 outbreaks at US bases increase Japanese prefecture’s case toll by 40%,,20200713-0630
/russia/494489-dyatlov-pass-deaths-prosecutors/,"So, no UFOs or secret arms tests? Investigators say they’ve uncovered true cause behind mysterious Dyatlov Pass deaths in 1959",,20200713-0630
/op-ed/494369-blm-activists-us-mccarthyism/,Strident BLM activists are imposing their orthodoxy on race-related matters with a fervor approaching Red Scare McCarthyism,,20200713-0630
/usa/494504-new-york-subway-stabbing/,‘Heinous and unprovoked’ stabbing spree on New York subway caught on VIDEO,,20200713-0630
/usa/494488-roger-stone-dancing-video/,Anti-Trump camp in meltdown over VIDEO of dancing Roger Stone after his prison term’s commuted,,20200713-0630
/usa/494468-joseph-fair-nbc-coronavirus-fake/,‘Anti-science saga’? NBC contributor who documented harrowing battle with Covid-19 NEVER had the virus,,20200713-0630
/op-ed/494444-voa-propaganda-visas-trump/,Liberal media alarmed US propaganda arm Voice of America may ‘become propaganda’ (the wrong kind) under Trump nominee CEO,,20200713-0630
/op-ed/494425-woke-fragility-jk-rowling/,"As a conservative, I pity woke liberals who allow political differences to ruin their appreciation of art. Why be so fragile?",,20200713-0630
/news/494537-armenia-azerbaijan-border-clashes/,"Azerbaijan says 3 of its soldiers killed in border clash with Armenian troops, sparking fears of new escalation",,20200713-0630
/op-ed/494463-race2dinner-white-guilt-grift/,‘Please pass the guilt’: SJW grifters running woke dinner scam on wealthy whites are amplifying the racism they claim to fight,,20200713-0630
/usa/494520-white-supremacy-blazers-poster-portland/,'KKK number behind white power gesture' spotted by Portland protester was actually poster celebrating basketball star,,20200713-0630
/op-ed/494483-bafta-oscar-expression-freedom/,Go woke and creatively broke: BAFTA & Oscar inclusivity initiatives will stifle freedom of expression,,20200713-0630
/news/494372-planet-nine-primordial-black-hole/,Scientists devise new plan to test if mysterious ‘Planet Nine’ is primordial black hole,,20200713-0630
/op-ed/494316-soros-prosecutors-blm-hatecrime/,Conspiracy FACT: Soros-funded prosecutors let rioters go but declare not agreeing with Black Lives Matter to be a ‘hate crime’,,20200713-0630
/op-ed/494443-hagia-sophia-islamism-erdogan/,"Turning Hagia Sophia into a mosque will harm Christian-Muslim trust, hit tourism & turn West against Erdogan",,20200713-0630
/op-ed/494433-deblasio-blm-new-york-protests/,"And the Nobel Prize for medicine goes to... Bill de Blasio, who has discovered Covid-19 spreads everywhere except at BLM protests",,20200713-0630
/op-ed/494420-oklahoma-indian-reservation-crime/,"With half the state now deemed a Native reservation, is a crime wave coming to Oklahoma?",,20200713-0630
/op-ed/494383-iran-explosions-israel-us/,Iran explosions: Did Israel and the US just start a cyber war?,,20200713-0630
/op-ed/494277-open-letter-cancel-culture/,The open letter against cancel culture was a ray of hope… until some signatories canceled themselves out of it,,20200713-0630
/op-ed/494276-netflix-eurovision-russia-lemtov/,The queer Russian pop star in the Netflix hit ‘Eurovision’ is a rare example of an American movie getting Russians right,,20200713-0630
/usa/494549-navy-ship-fire-san-diego/,21 injured as massive blaze & EXPLOSION cripple US military ship in San Diego (VIDEOS),,20200713-0700
/uk/494555-wilfried-zaha-racist-boy-arrested/,‘Maybe talk to his parents?’ UK police arrest 12yo boy over racist threats to football player Wilfried Zaha,,20200713-0700
/usa/494556-allentown-police-knee-neck/,‘This is exactly what led to George Floyd’s death!’ Pennsylvania cop filmed ‘kneeling on man’s neck’ triggers fresh outrage,,20200713-0700
/usa/494557-deblasio-bronx-police-headlock/,NYC mayor calls for unity after viral VIDEO shows man putting Bronx cop in headlock – as crowd cheers,,20200713-0700
/news/494536-pope-francis-hagia-sophia-mosque/,‘Very distressed’: Pope Francis laments conversion of Hagia Sophia into mosque,,20200713-0700
/russia/494490-russia-covid19-kids-vaccine/,"With Covid-19 vaccine almost ready, Russia intends to create special version – just for kids",,20200713-0700
/newsline/494424-india-china-troops-disengaging/,Indian & Chinese troops disengaging on border as agreed – Beijing’s ambassador,,20200713-0700
/newsline/494416-orban-hungary-eu-law/,"Hungary could veto EU rescue plan ‘if conditioned on rule of law,’ Orban warns",,20200713-0700
/newsline/494367-us-pester-china-arms/,‘US continues to pester China’: Beijing rejects Washington’s fresh invite to join arms-control talks with Russia,,20200713-0700
/newsline/494413-serbia-kosovo-resume-talks/,Leaders of Serbia & Kosovo to resume talks on Sunday – Berlin,,20200713-0700
/newsline/494409-french-dismantle-camp-calais/,"French police dismantle makeshift shelter camp in Calais, removing hundreds of migrants",,20200713-0700
/newsline/494400-eu-brexit-emergency-fund/,EU Council head proposes €5bn Brexit emergency fund,,20200713-0700
/newsline/494337-australia-citizens-returning-home/,Australia to halve number of citizens returning home each week,,20200713-0700
/news/494551-poland-presidential-elections-polls/,Poland’s President Andrzej Duda slightly ahead of his rival in tight runoff – exit polls,,20200713-0700
/news/494542-bannon-wuhan-lab-coronavirus/,Covid-19 origin: Ex-Trump adviser Bannon claims West has ‘defectors’ from Wuhan & people will be ‘shocked’ at their revelations,,20200713-0700
/op-ed/494263-democrats-blew-election-us/,"Is it in the bag, Joe? 5 times the Democrats blew a winnable election",,20200713-0700
/op-ed/494522-liberals-no-facts-russia-collusion/,"Caitlin Johnstone: Liberals are CRAZY IDIOTS - they pretend to be for truth & morals, then worship John McCain & push Russia hoax",,20200713-0700
/uk/494538-daily-mail-maxwell-confidante/,Daily Mail blasts BBC for interviewing a Ghislaine Maxwell ‘fantasist’… despite paper itself recently citing her as a ‘confidante’,,20200713-0700
/news/494528-iran-ukrainian-plane-report/,"Iran investigators blame misaligned military radar & inept, trigger-happy operator for downing Ukrainian passenger plane",,20200713-0700
/russia/494531-us-russia-relationship-bottom/,"US-Russian relations 'remain at almost-bottom point,' unbefitting of leading nuclear powers – Kremlin",,20200713-0700
/usa/494550-usa-today-trump-t-shirt-imperial-eagle/,"USA Today RIPPED for claiming Trump T-shirt features Nazi symbol, clarifies eagle is ‘longtime US symbol too’",,20200713-0700
/usa/494535-mcckloskeys-black-lives-matter-ar-15/,"Gun store offers free rifle to Missouri couple seen guarding their home from BLM protesters, after police confiscate theirs",,20200713-0700
/russia/494534-dyatlov-pass-group-rejects-probe/,"Group seeking truth behind great Soviet mystery, the Dyatlov Pass deaths, rejects official probe that blamed avalanche",,20200713-0700
/usa/494519-portland-protest-street-barricade-courthouse/,"Burning barricades, ‘sound weapon’: Protest at Oregon courthouse continues as arrests, injuries mount",,20200713-0700
/news/494523-indigo-flight-turbulence-panic/,Stomach-churning turbulence leaves passengers screaming & praying on flight from Riyadh (VIDEO),,20200713-0700
/usa/494546-florida-record-coronavirus-who/,"In biggest daily increase among ALL states since start of Covid-19 epidemic, Florida confirms over 15,000 new infections",,20200713-0700
/sport/494481-russia-hottest-football-wife-abuse/,Russia's 'hottest football wife' shares sick abuse she received after giving middle finger to opposition team (PHOTOS),,20200713-0700
/sport/494532-erling-haaland-nightclub-video/,Borussia Dortmund teenage sensation Erling Haaland 'thrown out of nightclub' in native Norway (VIDEO),,20200713-0700
/sport/494474-mma-illegal-knee-shawn-west-reaction/,'It doesn't get more illegal than this': MMA fighter gets KO'd by BRUTAL knee strike in LFA bout (VIDEO),,20200713-0700
/news/494517-sex-workers-protest-hamburg/,‘We are hygiene pros!’ Sex workers demand brothels reopen in Hamburg’s red light district (VIDEO),,20200713-0700
/op-ed/494426-donald-trump-national-garden/,The Donald’s safe space: Trump’s new ‘national garden’ with statues of ‘heroes’ is his image of America – walled-off and sterile,,20200713-0700
/business/494155-russia-nuclear-icebreaker-arctic/,Russia starts building world’s largest & most powerful nuclear icebreaker for Arctic sea voyages,,20200713-0700
/news/494506-okinawa-us-marines-coronavirus-outbreak/,Okinawans ‘shocked’ & demand transparency after Covid-19 outbreaks at US bases increase Japanese prefecture’s case toll by 40%,,20200713-0700
/russia/494489-dyatlov-pass-deaths-prosecutors/,"So, no UFOs or secret arms tests? Investigators say they’ve uncovered true cause behind mysterious Dyatlov Pass deaths in 1959",,20200713-0700
/op-ed/494369-blm-activists-us-mccarthyism/,Strident BLM activists are imposing their orthodoxy on race-related matters with a fervor approaching Red Scare McCarthyism,,20200713-0700
/usa/494504-new-york-subway-stabbing/,‘Heinous and unprovoked’ stabbing spree on New York subway caught on VIDEO,,20200713-0700
/usa/494488-roger-stone-dancing-video/,Anti-Trump camp in meltdown over VIDEO of dancing Roger Stone after his prison term’s commuted,,20200713-0700
/usa/494468-joseph-fair-nbc-coronavirus-fake/,‘Anti-science saga’? NBC contributor who documented harrowing battle with Covid-19 NEVER had the virus,,20200713-0700
/op-ed/494444-voa-propaganda-visas-trump/,Liberal media alarmed US propaganda arm Voice of America may ‘become propaganda’ (the wrong kind) under Trump nominee CEO,,20200713-0700
/op-ed/494425-woke-fragility-jk-rowling/,"As a conservative, I pity woke liberals who allow political differences to ruin their appreciation of art. Why be so fragile?",,20200713-0700
/news/494537-armenia-azerbaijan-border-clashes/,"Azerbaijan says 3 of its soldiers killed in border clash with Armenian troops, sparking fears of new escalation",,20200713-0700
/op-ed/494463-race2dinner-white-guilt-grift/,‘Please pass the guilt’: SJW grifters running woke dinner scam on wealthy whites are amplifying the racism they claim to fight,,20200713-0700
/usa/494520-white-supremacy-blazers-poster-portland/,'KKK number behind white power gesture' spotted by Portland protester was actually poster celebrating basketball star,,20200713-0700
/op-ed/494483-bafta-oscar-expression-freedom/,Go woke and creatively broke: BAFTA & Oscar inclusivity initiatives will stifle freedom of expression,,20200713-0700
/news/494372-planet-nine-primordial-black-hole/,Scientists devise new plan to test if mysterious ‘Planet Nine’ is primordial black hole,,20200713-0700
/op-ed/494316-soros-prosecutors-blm-hatecrime/,Conspiracy FACT: Soros-funded prosecutors let rioters go but declare not agreeing with Black Lives Matter to be a ‘hate crime’,,20200713-0700
/op-ed/494443-hagia-sophia-islamism-erdogan/,"Turning Hagia Sophia into a mosque will harm Christian-Muslim trust, hit tourism & turn West against Erdogan",,20200713-0700
/op-ed/494433-deblasio-blm-new-york-protests/,"And the Nobel Prize for medicine goes to... Bill de Blasio, who has discovered Covid-19 spreads everywhere except at BLM protests",,20200713-0700
/op-ed/494420-oklahoma-indian-reservation-crime/,"With half the state now deemed a Native reservation, is a crime wave coming to Oklahoma?",,20200713-0700
/op-ed/494383-iran-explosions-israel-us/,Iran explosions: Did Israel and the US just start a cyber war?,,20200713-0700
/op-ed/494277-open-letter-cancel-culture/,The open letter against cancel culture was a ray of hope… until some signatories canceled themselves out of it,,20200713-0700
/op-ed/494276-netflix-eurovision-russia-lemtov/,The queer Russian pop star in the Netflix hit ‘Eurovision’ is a rare example of an American movie getting Russians right,,20200713-0700
/news/494558-poland-duda-presidential-election/,Incumbent Andrzej Duda on course for 2nd term with narrow victory in Poland’s runoff presidential vote,,20200713-0730
/usa/494549-navy-ship-fire-san-diego/,21 injured as massive blaze & EXPLOSION cripple US military ship in San Diego (VIDEOS),,20200713-0730
/uk/494555-wilfried-zaha-racist-boy-arrested/,‘Maybe talk to his parents?’ UK police arrest 12yo boy over racist threats to football player Wilfried Zaha,,20200713-0730
/usa/494556-allentown-police-knee-neck/,‘This is exactly what led to George Floyd’s death!’ Pennsylvania cop filmed ‘kneeling on man’s neck’ triggers fresh outrage,,20200713-0730
/usa/494557-deblasio-bronx-police-headlock/,NYC mayor calls for unity after viral VIDEO shows man putting Bronx cop in headlock – as crowd cheers,,20200713-0730
/russia/494490-russia-covid19-kids-vaccine/,"With Covid-19 vaccine almost ready, Russia intends to create special version – just for kids",,20200713-0730
/newsline/494424-india-china-troops-disengaging/,Indian & Chinese troops disengaging on border as agreed – Beijing’s ambassador,,20200713-0730
/newsline/494416-orban-hungary-eu-law/,"Hungary could veto EU rescue plan ‘if conditioned on rule of law,’ Orban warns",,20200713-0730
/newsline/494367-us-pester-china-arms/,‘US continues to pester China’: Beijing rejects Washington’s fresh invite to join arms-control talks with Russia,,20200713-0730
/newsline/494413-serbia-kosovo-resume-talks/,Leaders of Serbia & Kosovo to resume talks on Sunday – Berlin,,20200713-0730
/newsline/494409-french-dismantle-camp-calais/,"French police dismantle makeshift shelter camp in Calais, removing hundreds of migrants",,20200713-0730
/newsline/494400-eu-brexit-emergency-fund/,EU Council head proposes €5bn Brexit emergency fund,,20200713-0730
/newsline/494337-australia-citizens-returning-home/,Australia to halve number of citizens returning home each week,,20200713-0730
/news/494551-poland-presidential-elections-polls/,Poland’s President Andrzej Duda slightly ahead of his rival in tight runoff – exit polls,,20200713-0730
/news/494542-bannon-wuhan-lab-coronavirus/,Covid-19 origin: Ex-Trump adviser Bannon claims West has ‘defectors’ from Wuhan & people will be ‘shocked’ at their revelations,,20200713-0730
/op-ed/494263-democrats-blew-election-us/,"Is it in the bag, Joe? 5 times the Democrats blew a winnable election",,20200713-0730
/op-ed/494522-liberals-no-facts-russia-collusion/,"Caitlin Johnstone: Liberals are CRAZY IDIOTS - they pretend to be for truth & morals, then worship John McCain & push Russia hoax",,20200713-0730
/uk/494538-daily-mail-maxwell-confidante/,Daily Mail blasts BBC for interviewing a Ghislaine Maxwell ‘fantasist’… despite paper itself recently citing her as a ‘confidante’,,20200713-0730
/news/494528-iran-ukrainian-plane-report/,"Iran investigators blame misaligned military radar & inept, trigger-happy operator for downing Ukrainian passenger plane",,20200713-0730
/russia/494531-us-russia-relationship-bottom/,US-Russian relations 'remain at almost-rock bottom:' Unbefitting of leading nuclear powers – Kremlin,,20200713-0730
/news/494536-pope-francis-hagia-sophia-mosque/,‘Very distressed’: Pope Francis laments conversion of Hagia Sophia into mosque,,20200713-0730
/usa/494550-usa-today-trump-t-shirt-imperial-eagle/,"USA Today RIPPED for claiming Trump T-shirt features Nazi symbol, clarifies eagle is ‘longtime US symbol too’",,20200713-0730
/usa/494535-mcckloskeys-black-lives-matter-ar-15/,"Gun store offers free rifle to Missouri couple seen guarding their home from BLM protesters, after police confiscate theirs",,20200713-0730
/russia/494534-dyatlov-pass-group-rejects-probe/,"Group seeking truth behind great Soviet mystery, the Dyatlov Pass deaths, rejects official probe that blamed avalanche",,20200713-0730
/news/494523-indigo-flight-turbulence-panic/,Stomach-churning turbulence leaves passengers screaming & praying on flight from Riyadh (VIDEO),,20200713-0730
/usa/494546-florida-record-coronavirus-who/,"In biggest daily increase among ALL states since start of Covid-19 epidemic, Florida confirms over 15,000 new infections",,20200713-0730
/sport/494474-mma-illegal-knee-shawn-west-reaction/,'It doesn't get more illegal than this': MMA fighter gets KO'd by BRUTAL knee strike in LFA bout (VIDEO),,20200713-0730
/sport/494481-russia-hottest-football-wife-abuse/,Russia's 'hottest football wife' shares sick abuse she received after giving middle finger to opposition team (PHOTOS),,20200713-0730
/sport/494532-erling-haaland-nightclub-video/,Borussia Dortmund teenage sensation Erling Haaland 'thrown out of nightclub' in native Norway (VIDEO),,20200713-0730
/news/494517-sex-workers-protest-hamburg/,‘We are hygiene pros!’ Sex workers demand brothels reopen in Hamburg’s red light district (VIDEO),,20200713-0730
/op-ed/494426-donald-trump-national-garden/,The Donald’s safe space: Trump’s new ‘national garden’ with statues of ‘heroes’ is his image of America – walled-off and sterile,,20200713-0730
/usa/494519-portland-protest-street-barricade-courthouse/,"Burning barricades, ‘sound weapon’: Protest at Oregon courthouse continues as arrests, injuries mount",,20200713-0730
/business/494155-russia-nuclear-icebreaker-arctic/,Russia starts building world’s largest & most powerful nuclear icebreaker for Arctic sea voyages,,20200713-0730
/russia/494489-dyatlov-pass-deaths-prosecutors/,"So, no UFOs or secret arms tests? Investigators say they’ve uncovered true cause behind mysterious Dyatlov Pass deaths in 1959",,20200713-0730
/op-ed/494369-blm-activists-us-mccarthyism/,Strident BLM activists are imposing their orthodoxy on race-related matters with a fervor approaching Red Scare McCarthyism,,20200713-0730
/usa/494504-new-york-subway-stabbing/,‘Heinous and unprovoked’ stabbing spree on New York subway caught on VIDEO,,20200713-0730
/usa/494488-roger-stone-dancing-video/,Anti-Trump camp in meltdown over VIDEO of dancing Roger Stone after his prison term’s commuted,,20200713-0730
/news/494506-okinawa-us-marines-coronavirus-outbreak/,Okinawans ‘shocked’ & demand transparency after Covid-19 outbreaks at US bases increase Japanese prefecture’s case toll by 40%,,20200713-0730
/op-ed/494444-voa-propaganda-visas-trump/,Liberal media alarmed US propaganda arm Voice of America may ‘become propaganda’ (the wrong kind) under Trump nominee CEO,,20200713-0730
/op-ed/494425-woke-fragility-jk-rowling/,"As a conservative, I pity woke liberals who allow political differences to ruin their appreciation of art. Why be so fragile?",,20200713-0730
/news/494537-armenia-azerbaijan-border-clashes/,"Azerbaijan says 3 of its soldiers killed in border clash with Armenian troops, sparking fears of new escalation",,20200713-0730
/op-ed/494463-race2dinner-white-guilt-grift/,‘Please pass the guilt’: SJW grifters running woke dinner scam on wealthy whites are amplifying the racism they claim to fight,,20200713-0730
/usa/494520-white-supremacy-blazers-poster-portland/,'KKK number behind white power gesture' spotted by Portland protester was actually poster celebrating basketball star,,20200713-0730
/op-ed/494483-bafta-oscar-expression-freedom/,Go woke and creatively broke: BAFTA & Oscar inclusivity initiatives will stifle freedom of expression,,20200713-0730
/news/494372-planet-nine-primordial-black-hole/,Scientists devise new plan to test if mysterious ‘Planet Nine’ is primordial black hole,,20200713-0730
/op-ed/494316-soros-prosecutors-blm-hatecrime/,Conspiracy FACT: Soros-funded prosecutors let rioters go but declare not agreeing with Black Lives Matter to be a ‘hate crime’,,20200713-0730
/op-ed/494443-hagia-sophia-islamism-erdogan/,"Turning Hagia Sophia into a mosque will harm Christian-Muslim trust, hit tourism & turn West against Erdogan",,20200713-0730
/op-ed/494433-deblasio-blm-new-york-protests/,"And the Nobel Prize for medicine goes to... Bill de Blasio, who has discovered Covid-19 spreads everywhere except at BLM protests",,20200713-0730
/op-ed/494420-oklahoma-indian-reservation-crime/,"With half the state now deemed a Native reservation, is a crime wave coming to Oklahoma?",,20200713-0730
/op-ed/494383-iran-explosions-israel-us/,Iran explosions: Did Israel and the US just start a cyber war?,,20200713-0730
/op-ed/494277-open-letter-cancel-culture/,The open letter against cancel culture was a ray of hope… until some signatories canceled themselves out of it,,20200713-0730
/op-ed/494276-netflix-eurovision-russia-lemtov/,The queer Russian pop star in the Netflix hit ‘Eurovision’ is a rare example of an American movie getting Russians right,,20200713-0730
/news/494558-poland-duda-presidential-election/,Incumbent Andrzej Duda on course for 2nd term with narrow victory in Poland’s runoff presidential vote,,20200713-0800
/usa/494549-navy-ship-fire-san-diego/,21 injured as massive blaze & EXPLOSION cripple US military ship in San Diego (VIDEOS),,20200713-0800
/uk/494555-wilfried-zaha-racist-boy-arrested/,‘Maybe talk to his parents?’ UK police arrest 12yo boy over racist threats to football player Wilfried Zaha,,20200713-0800
/usa/494556-allentown-police-knee-neck/,‘This is exactly what led to George Floyd’s death!’ Pennsylvania cop filmed ‘kneeling on man’s neck’ triggers fresh outrage,,20200713-0800
/usa/494557-deblasio-bronx-police-headlock/,NYC mayor calls for unity after viral VIDEO shows man putting Bronx cop in headlock – as crowd cheers,,20200713-0800
/russia/494490-russia-covid19-kids-vaccine/,"With Covid-19 vaccine almost ready, Russia intends to create special version – just for kids",,20200713-0800
/newsline/494424-india-china-troops-disengaging/,Indian & Chinese troops disengaging on border as agreed – Beijing’s ambassador,,20200713-0800
/newsline/494416-orban-hungary-eu-law/,"Hungary could veto EU rescue plan ‘if conditioned on rule of law,’ Orban warns",,20200713-0800
/newsline/494367-us-pester-china-arms/,‘US continues to pester China’: Beijing rejects Washington’s fresh invite to join arms-control talks with Russia,,20200713-0800
/newsline/494413-serbia-kosovo-resume-talks/,Leaders of Serbia & Kosovo to resume talks on Sunday – Berlin,,20200713-0800
/newsline/494409-french-dismantle-camp-calais/,"French police dismantle makeshift shelter camp in Calais, removing hundreds of migrants",,20200713-0800
/newsline/494400-eu-brexit-emergency-fund/,EU Council head proposes €5bn Brexit emergency fund,,20200713-0800
/newsline/494337-australia-citizens-returning-home/,Australia to halve number of citizens returning home each week,,20200713-0800
/news/494551-poland-presidential-elections-polls/,Poland’s President Andrzej Duda slightly ahead of his rival in tight runoff – exit polls,,20200713-0800
/news/494542-bannon-wuhan-lab-coronavirus/,Covid-19 origin: Ex-Trump adviser Bannon claims West has ‘defectors’ from Wuhan & people will be ‘shocked’ at their revelations,,20200713-0800
/op-ed/494263-democrats-blew-election-us/,"Is it in the bag, Joe? 5 times the Democrats blew a winnable election",,20200713-0800
/op-ed/494522-liberals-no-facts-russia-collusion/,"Caitlin Johnstone: Liberals are CRAZY IDIOTS - they pretend to be for truth & morals, then worship John McCain & push Russia hoax",,20200713-0800
/uk/494538-daily-mail-maxwell-confidante/,Daily Mail blasts BBC for interviewing a Ghislaine Maxwell ‘fantasist’… despite paper itself recently citing her as a ‘confidante’,,20200713-0800
/news/494528-iran-ukrainian-plane-report/,"Iran investigators blame misaligned military radar & inept, trigger-happy operator for downing Ukrainian passenger plane",,20200713-0800
/russia/494531-us-russia-relationship-bottom/,US-Russian relations 'remain at almost-rock bottom:' Unbefitting of leading nuclear powers – Kremlin,,20200713-0800
/news/494536-pope-francis-hagia-sophia-mosque/,‘Very distressed’: Pope Francis laments conversion of Hagia Sophia into mosque,,20200713-0800
/usa/494550-usa-today-trump-t-shirt-imperial-eagle/,"USA Today RIPPED for claiming Trump T-shirt features Nazi symbol, clarifies eagle is ‘longtime US symbol too’",,20200713-0800
/usa/494535-mcckloskeys-black-lives-matter-ar-15/,"Gun store offers free rifle to Missouri couple seen guarding their home from BLM protesters, after police confiscate theirs",,20200713-0800
/russia/494534-dyatlov-pass-group-rejects-probe/,"Group seeking truth behind great Soviet mystery, the Dyatlov Pass deaths, rejects official probe that blamed avalanche",,20200713-0800
/news/494523-indigo-flight-turbulence-panic/,Stomach-churning turbulence leaves passengers screaming & praying on flight from Riyadh (VIDEO),,20200713-0800
/usa/494546-florida-record-coronavirus-who/,"In biggest daily increase among ALL states since start of Covid-19 epidemic, Florida confirms over 15,000 new infections",,20200713-0800
/sport/494474-mma-illegal-knee-shawn-west-reaction/,'It doesn't get more illegal than this': MMA fighter gets KO'd by BRUTAL knee strike in LFA bout (VIDEO),,20200713-0800
/sport/494481-russia-hottest-football-wife-abuse/,Russia's 'hottest football wife' shares sick abuse she received after giving middle finger to opposition team (PHOTOS),,20200713-0800
/sport/494532-erling-haaland-nightclub-video/,Borussia Dortmund teenage sensation Erling Haaland 'thrown out of nightclub' in native Norway (VIDEO),,20200713-0800
/news/494517-sex-workers-protest-hamburg/,‘We are hygiene pros!’ Sex workers demand brothels reopen in Hamburg’s red light district (VIDEO),,20200713-0800
/op-ed/494426-donald-trump-national-garden/,The Donald’s safe space: Trump’s new ‘national garden’ with statues of ‘heroes’ is his image of America – walled-off and sterile,,20200713-0800
/usa/494519-portland-protest-street-barricade-courthouse/,"Burning barricades, ‘sound weapon’: Protest at Oregon courthouse continues as arrests, injuries mount",,20200713-0800
/business/494155-russia-nuclear-icebreaker-arctic/,Russia starts building world’s largest & most powerful nuclear icebreaker for Arctic sea voyages,,20200713-0800
/russia/494489-dyatlov-pass-deaths-prosecutors/,"So, no UFOs or secret arms tests? Investigators say they’ve uncovered true cause behind mysterious Dyatlov Pass deaths in 1959",,20200713-0800
/op-ed/494369-blm-activists-us-mccarthyism/,Strident BLM activists are imposing their orthodoxy on race-related matters with a fervor approaching Red Scare McCarthyism,,20200713-0800
/usa/494504-new-york-subway-stabbing/,‘Heinous and unprovoked’ stabbing spree on New York subway caught on VIDEO,,20200713-0800
/usa/494488-roger-stone-dancing-video/,Anti-Trump camp in meltdown over VIDEO of dancing Roger Stone after his prison term’s commuted,,20200713-0800
/news/494506-okinawa-us-marines-coronavirus-outbreak/,Okinawans ‘shocked’ & demand transparency after Covid-19 outbreaks at US bases increase Japanese prefecture’s case toll by 40%,,20200713-0800
/op-ed/494444-voa-propaganda-visas-trump/,Liberal media alarmed US propaganda arm Voice of America may ‘become propaganda’ (the wrong kind) under Trump nominee CEO,,20200713-0800
/op-ed/494425-woke-fragility-jk-rowling/,"As a conservative, I pity woke liberals who allow political differences to ruin their appreciation of art. Why be so fragile?",,20200713-0800
/news/494537-armenia-azerbaijan-border-clashes/,"Azerbaijan says 3 of its soldiers killed in border clash with Armenian troops, sparking fears of new escalation",,20200713-0800
/op-ed/494463-race2dinner-white-guilt-grift/,‘Please pass the guilt’: SJW grifters running woke dinner scam on wealthy whites are amplifying the racism they claim to fight,,20200713-0800
/usa/494520-white-supremacy-blazers-poster-portland/,'KKK number behind white power gesture' spotted by Portland protester was actually poster celebrating basketball star,,20200713-0800
/op-ed/494483-bafta-oscar-expression-freedom/,Go woke and creatively broke: BAFTA & Oscar inclusivity initiatives will stifle freedom of expression,,20200713-0800
